,Unnamed: 0,Year,Month,Year_Month,Geographic Location,Location,Latitude,Longitude,Drought / No Drought,MYD13A3_061__1_km_monthly_EVI,MYD13A3_061__1_km_monthly_NDVI,MYD13A3_061__1_km_monthly_VI_Quality_VI_Usefulness_Description,Deep_Drainage,PET_Actual,E_Actual,Soil_M_root_zone,Qtot,Rainfall,ENSO,IOD,IPO_TPI,SAMI,P_acc_3M
637,637,2020,February,2020-02,Wilcannia,Wilcannia,-31.559,143.3785,1,0.1628,0.2305,['Highest quality'],0.849609375,206.40625,17.4765625,0.0625,0,3.5,0.3,0.134,,-0.36,35.8046875
638,638,2019,January,2019-01,Collarenebri,Collarenebri,-29.55,148.5833,1,0.1657,0.2318,['Highest quality'],0.193359375,278.7109375,6.125,0.0078125,0,1.5,0.36,0.452,,2.79,52.296875
639,639,2019,February,2019-02,Collarenebri,Collarenebri,-29.55,148.5833,1,0.1616,0.2272,['Highest quality'],0.173828125,222.578125,6.8046875,0.009765625,0.0078125,11.203125,1.58,0.496,,-1.87,21.5
640,640,2019,March,2019-03,Collarenebri,Collarenebri,-29.55,148.5833,1,0.1794,0.2552,['Lower quality'],0.192382813,192.21875,12.7265625,0.03515625,0.0390625,34.796875,0.92,0.325,,1.47,47.5
641,641,2019,April,2019-04,Collarenebri,Collarenebri,-29.55,148.5833,1,0.1732,0.256,['Highest quality'],0.185546875,136.6953125,16.1640625,0.079101563,0.0234375,0,0.72,0.333,,0.86,46
642,642,2019,May,2019-05,Collarenebri,Collarenebri,-29.55,148.5833,1,0.1929,0.2896,['Highest quality'],0.19140625,90.96875,24.71875,0.083984375,0.0859375,22.796875,1.15,0.619,,-0.11,57.59375
643,643,2019,June,2019-06,Collarenebri,Collarenebri,-29.55,148.5833,1,0.1628,0.2651,['Highest quality'],0.184570313,71.4375,9.5625,0.03515625,0,5.6015625,0.83,0.719,,2.21,28.3984375
644,644,2019,July,2019-07,Collarenebri,Collarenebri,-29.55,148.5833,1,0.1682,0.2722,['Lower quality'],0.190429688,80.3828125,7.3828125,0.029296875,0,6.5,0.8,0.693,,-2.2,34.8984375
645,645,2019,August,2019-08,Collarenebri,Collarenebri,-29.55,148.5833,1,0.1533,0.2397,['Highest quality'],0.190429688,106.8984375,5.296875,0.01171875,0,1.6015625,0.22,0.548,,-2.04,13.703125
646,646,2019,September,2019-09,Collarenebri,Collarenebri,-29.55,148.5833,1,0.1516,0.2243,['Highest quality'],0.18359375,148.421875,1.046875,0.000976563,0,0.1015625,0.99,0.999,,0.81,8.203125
647,647,2019,October,2019-10,Collarenebri,Collarenebri,-29.55,148.5833,1,0.1485,0.2165,['Highest quality'],0.189453125,200.984375,0.4296875,0,0,0.1015625,0.66,1.123,,-1.97,1.8046875
648,648,2019,November,2019-11,Collarenebri,Collarenebri,-29.55,148.5833,1,0.1521,0.2139,['Highest quality'],0.182617188,234.34375,13.2734375,0.038085938,0.0234375,21,1.07,0.958,,-4.42,21.203125
649,649,2019,December,2019-12,Collarenebri,Collarenebri,-29.55,148.5833,1,0.1528,0.2133,['Highest quality'],0.188476563,283.0703125,8.234375,0.015625,0,0.6015625,0.73,0.312,,-1.78,21.703125
650,650,2020,January,2020-01,Collarenebri,Collarenebri,-29.55,148.5833,1,0.1551,0.2088,['Highest quality'],0.1875,280.515625,25.46875,0.063476563,0.1953125,61.703125,0.2,0.238,,0.57,83.3046875
651,651,2020,February,2020-02,Collarenebri,Collarenebri,-29.55,148.5833,1,0.3646,0.4908,['Highest quality'],0.176757813,189.5,80.3828125,0.556640625,1.25,191.703125,0.3,0.134,,-0.36,254.0078125
652,652,2019,January,2019-01,Brewarrina,Brewarrina,-29.96,146.8611,1,0.1657,0.245,['Highest quality'],0.359375,288.0546875,9.671875,0.008789063,0,8,0.36,0.452,,2.79,49.8984375
653,653,2019,February,2019-02,Brewarrina,Brewarrina,-29.96,146.8611,1,0.163,0.2396,['Highest quality'],0.323242188,223.6796875,2.3828125,0.001953125,0,1.5,1.58,0.496,,-1.87,18.1015625
654,654,2019,March,2019-03,Brewarrina,Brewarrina,-29.96,146.8611,1,0.1736,0.266,['Highest quality'],0.356445313,193.203125,4.8515625,0.010742188,0.0234375,22.6015625,0.92,0.325,,1.47,32.1015625
655,655,2019,April,2019-04,Brewarrina,Brewarrina,-29.96,146.8611,1,0.1714,0.2629,['Highest quality'],0.34375,133.3125,12.125,0.08203125,0.0625,23.1015625,0.72,0.333,,0.86,47.203125
656,656,2019,May,2019-05,Brewarrina,Brewarrina,-29.96,146.8611,1,0.2314,0.3607,['Highest quality'],0.353515625,89.7578125,30.9921875,0.087890625,0.0078125,8.6015625,1.15,0.619,,-0.11,54.3046875
657,657,2019,June,2019-06,Brewarrina,Brewarrina,-29.96,146.8611,1,0.245,0.3748,['Highest quality'],0.340820313,69.65625,4.5078125,0.017578125,0,0.296875,0.83,0.719,,2.21,32
658,658,2019,July,2019-07,Brewarrina,Brewarrina,-29.96,146.8611,1,0.1489,0.2441,['Highest quality'],0.3515625,77.7890625,3.7578125,0.015625,0,3.1015625,0.8,0.693,,-2.2,12
659,659,2019,August,2019-08,Brewarrina,Brewarrina,-29.96,146.8611,1,0.1739,0.2804,['Highest quality'],0.349609375,104.984375,2.65625,0.005859375,0,0.296875,0.22,0.548,,-2.04,3.6953125
660,660,2019,September,2019-09,Brewarrina,Brewarrina,-29.96,146.8611,1,0.168,0.2621,['Highest quality'],0.336914063,148.40625,1.4765625,0.001953125,0,1.5,0.99,0.999,,0.81,4.8984375
661,661,2019,October,2019-10,Brewarrina,Brewarrina,-29.96,146.8611,1,0.1536,0.2383,['Highest quality'],0.346679688,199.5859375,1.9375,0.002929688,0,2.5,0.66,1.123,,-1.97,4.296875
662,662,2019,November,2019-11,Brewarrina,Brewarrina,-29.96,146.8611,1,0.1681,0.2407,['Highest quality'],0.334960938,232.046875,33.25,0.146484375,0.5703125,55.5,1.07,0.958,,-4.42,59.5
663,663,2019,December,2019-12,Brewarrina,Brewarrina,-29.96,146.8611,1,0.1683,0.232,['Highest quality'],0.344726563,284.5234375,22.578125,0.0390625,0,0,0.73,0.312,,-1.78,58
664,664,2020,January,2020-01,Brewarrina,Brewarrina,-29.96,146.8611,1,0.1651,0.2302,['Highest quality'],0.34375,277.0625,8.125,0.008789063,0,8.796875,0.2,0.238,,0.57,64.296875
665,665,2020,February,2020-02,Brewarrina,Brewarrina,-29.96,146.8611,1,0.1803,0.2419,['Highest quality'],0.3203125,196.953125,18.9765625,0.076171875,0.03125,37.6015625,0.3,0.134,,-0.36,46.3984375
666,666,2019,January,2019-01,Angledool,Angledool,-29.1039,147.9178,1,0.1549,0.2612,['Highest quality'],1.052734375,277.25,11.2578125,0.01171875,0,7.5,0.36,0.452,,2.79,54.296875
667,667,2019,February,2019-02,Angledool,Angledool,-29.1039,147.9178,1,0.155,0.2555,['Highest quality'],0.939453125,217.90625,4.5546875,0.004882813,0,0.8984375,1.58,0.496,,-1.87,18.3984375
668,668,2019,March,2019-03,Angledool,Angledool,-29.1039,147.9178,1,0.1646,0.2636,['Highest quality'],1.028320313,184.46875,6.734375,0.03515625,0.046875,43.796875,0.92,0.325,,1.47,52.1953125
669,669,2019,April,2019-04,Angledool,Angledool,-29.1039,147.9178,1,0.1604,0.2908,['Highest quality'],0.98828125,134.296875,22.859375,0.109375,0.03125,0.3984375,0.72,0.333,,0.86,45.09375
670,670,2019,May,2019-05,Angledool,Angledool,-29.1039,147.9178,1,0.1695,0.3285,['Highest quality'],1.01171875,89.34375,20.8203125,0.0625,0.0078125,12.296875,1.15,0.619,,-0.11,56.4921875
671,671,2019,June,2019-06,Angledool,Angledool,-29.1039,147.9178,1,0.1635,0.2958,['Highest quality'],0.967773438,71.3125,8.046875,0.033203125,0,5.8984375,0.83,0.719,,2.21,18.59375
672,672,2019,July,2019-07,Angledool,Angledool,-29.1039,147.9178,1,0.15,0.2748,['Highest quality'],0.98828125,80,4.65625,0.025390625,0,3,0.8,0.693,,-2.2,21.1953125
673,673,2019,August,2019-08,Angledool,Angledool,-29.1039,147.9178,1,0.1397,0.2547,['Highest quality'],0.9765625,106.2890625,3.046875,0.014648438,0,0.1015625,0.22,0.548,,-2.04,9
674,674,2019,September,2019-09,Angledool,Angledool,-29.1039,147.9178,1,0.1417,0.2454,['Highest quality'],0.93359375,148.546875,3.546875,0.005859375,0,0,0.99,0.999,,0.81,3.1015625
675,675,2019,October,2019-10,Angledool,Angledool,-29.1039,147.9178,1,0.1378,0.2346,['Highest quality'],0.953125,199.484375,2.1015625,0.000976563,0,0.203125,0.66,1.123,,-1.97,0.3046875
676,676,2019,November,2019-11,Angledool,Angledool,-29.1039,147.9178,1,0.1373,0.2356,['Highest quality'],0.912109375,235.203125,9.140625,0.03515625,0.0078125,16.296875,1.07,0.958,,-4.42,16.5
677,677,2019,December,2019-12,Angledool,Angledool,-29.1039,147.9178,1,0.1353,0.2256,['Highest quality'],0.931640625,285.3984375,12.203125,0.029296875,0,4.203125,0.73,0.312,,-1.78,20.703125
678,678,2020,January,2020-01,Angledool,Angledool,-29.1039,147.9178,1,0.1372,0.218,['Highest quality'],0.921875,274.0859375,11.96875,0.057617188,0.2734375,59.796875,0.2,0.238,,0.57,80.296875
679,679,2020,February,2020-02,Angledool,Angledool,-29.1039,147.9178,1,0.1558,0.2525,['Lower quality'],0.90234375,185.8828125,55.09375,0.442382813,0.40625,118.3984375,0.3,0.134,,-0.36,182.3984375
680,680,2019,January,2019-01,Gongolgon,Gongolgon,-30.3495,146.8963,1,0.1463,0.2092,['Highest quality'],0.559570313,281.671875,10.265625,0.009765625,0,8.703125,0.36,0.452,,2.79,52.703125
681,681,2019,February,2019-02,Gongolgon,Gongolgon,-30.3495,146.8963,1,0.1438,0.2083,['Highest quality'],0.501953125,221.8359375,4.6015625,0.004882813,0,3.1015625,1.58,0.496,,-1.87,19.90625
682,682,2019,March,2019-03,Gongolgon,Gongolgon,-30.3495,146.8963,1,0.1584,0.2153,['Highest quality'],0.551757813,192.109375,5.9921875,0.013671875,0.0390625,25.703125,0.92,0.325,,1.47,37.5078125
683,683,2019,April,2019-04,Gongolgon,Gongolgon,-30.3495,146.8963,1,0.1497,0.2247,['Highest quality'],0.530273438,131.0546875,11.7421875,0.080078125,0.0390625,13.703125,0.72,0.333,,0.86,42.5078125
684,684,2019,May,2019-05,Gongolgon,Gongolgon,-30.3495,146.8963,1,0.1691,0.256,['Highest quality'],0.545898438,87.78125,26.1484375,0.087890625,0.015625,12.703125,1.15,0.619,,-0.11,52.109375
685,685,2019,June,2019-06,Gongolgon,Gongolgon,-30.3495,146.8963,1,0.1417,0.2262,['Highest quality'],0.525390625,67.6015625,5.8984375,0.025390625,0,0.796875,0.83,0.719,,2.21,27.203125
686,686,2019,July,2019-07,Gongolgon,Gongolgon,-30.3495,146.8963,1,0.1281,0.2106,['Highest quality'],0.5390625,75.2890625,5.2421875,0.026367188,0,5.203125,0.8,0.693,,-2.2,18.703125
687,687,2019,August,2019-08,Gongolgon,Gongolgon,-30.3495,146.8963,1,0.1359,0.21,['Highest quality'],0.53515625,102.15625,4.375,0.01171875,0,0.5,0.22,0.548,,-2.04,6.5
688,688,2019,September,2019-09,Gongolgon,Gongolgon,-30.3495,146.8963,1,0.1378,0.2035,['Highest quality'],0.513671875,145.6171875,2.84375,0.00390625,0,2,0.99,0.999,,0.81,7.703125
689,689,2019,October,2019-10,Gongolgon,Gongolgon,-30.3495,146.8963,1,0.1305,0.1911,['Highest quality'],0.52734375,194.3046875,2.1796875,0.002929688,0,0.703125,0.66,1.123,,-1.97,3.203125
690,690,2019,November,2019-11,Gongolgon,Gongolgon,-30.3495,146.8963,1,0.135,0.1901,['Highest quality'],0.508789063,229.03125,36.484375,0.15625,0.9609375,61.296875,1.07,0.958,,-4.42,64
691,691,2019,December,2019-12,Gongolgon,Gongolgon,-30.3495,146.8963,1,0.1408,0.1963,['Highest quality'],0.524414063,284.46875,21.8125,0.043945313,0,0,0.73,0.312,,-1.78,62
692,692,2020,January,2020-01,Gongolgon,Gongolgon,-30.3495,146.8963,1,0.152,0.197,['Lower quality'],0.520507813,274.9765625,11.671875,0.01953125,0.0078125,14.5,0.2,0.238,,0.57,75.796875
693,693,2020,February,2020-02,Gongolgon,Gongolgon,-30.3495,146.8963,1,0.1421,0.2035,['Highest quality'],0.484375,194.75,18.234375,0.076171875,0.0390625,34.296875,0.3,0.134,,-0.36,48.796875
694,694,2019,January,2019-01,Tibooburra,Tibooburra,-29.4331,142.0081,1,0.0892,0.1311,['Highest quality'],0.6953125,286.8828125,6.3125,0.010742188,0.0234375,13.703125,0.36,0.452,,2.79,33.8046875
695,695,2019,February,2019-02,Tibooburra,Tibooburra,-29.4331,142.0081,1,0.0856,0.1274,['Highest quality'],0.622070313,223.3828125,6.2890625,0.032226563,0,1.1015625,1.58,0.496,,-1.87,15.5078125
696,696,2019,March,2019-03,Tibooburra,Tibooburra,-29.4331,142.0081,1,0.0882,0.1298,['Highest quality'],0.681640625,190.4296875,6.9453125,0.016601563,0.015625,9.1015625,0.92,0.325,,1.47,23.90625
697,697,2019,April,2019-04,Tibooburra,Tibooburra,-29.4331,142.0081,1,0.0884,0.1334,['Highest quality'],0.653320313,129.5703125,8.359375,0.05078125,0.1328125,26.3984375,0.72,0.333,,0.86,36.6015625
698,698,2019,May,2019-05,Tibooburra,Tibooburra,-29.4331,142.0081,1,0.1046,0.1627,['Highest quality'],0.680664063,88.375,27.53125,0.137695313,0.15625,21.5,1.15,0.619,,-0.11,57
699,699,2019,June,2019-06,Tibooburra,Tibooburra,-29.4331,142.0081,1,0.1068,0.1698,['Highest quality'],0.657226563,67.0625,17.234375,0.038085938,0,0.8984375,0.83,0.719,,2.21,48.796875
700,700,2019,July,2019-07,Tibooburra,Tibooburra,-29.4331,142.0081,1,0.0979,0.1522,['Highest quality'],0.671875,75.9375,3.3359375,0.009765625,0,1.3984375,0.8,0.693,,-2.2,23.796875
701,701,2019,August,2019-08,Tibooburra,Tibooburra,-29.4331,142.0081,1,0.1003,0.154,['Highest quality'],0.665039063,98.7421875,1.015625,0.004882813,0,0,0.22,0.548,,-2.04,2.296875
702,702,2019,September,2019-09,Tibooburra,Tibooburra,-29.4331,142.0081,1,0.0927,0.1416,['Highest quality'],0.63671875,143.5390625,1.5859375,0.00390625,0,1.1015625,0.99,0.999,,0.81,2.5
703,703,2019,October,2019-10,Tibooburra,Tibooburra,-29.4331,142.0081,1,0.0895,0.1363,['Highest quality'],0.651367188,201.0234375,2.1484375,0.002929688,0,1.1015625,0.66,1.123,,-1.97,2.203125
704,704,2019,November,2019-11,Tibooburra,Tibooburra,-29.4331,142.0081,1,0.0887,0.1322,['Highest quality'],0.625,228.078125,6.6328125,0.03515625,0.0078125,11.203125,1.07,0.958,,-4.42,13.40625
705,705,2019,December,2019-12,Tibooburra,Tibooburra,-29.4331,142.0081,1,0.0862,0.1284,['Highest quality'],0.639648438,281.8125,9.5625,0.015625,0,2.796875,0.73,0.312,,-1.78,15.1015625
706,706,2020,January,2020-01,Tibooburra,Tibooburra,-29.4331,142.0081,1,0.0886,0.1346,['Highest quality'],0.6328125,271.5078125,2.53125,0.001953125,0,0,0.2,0.238,,0.57,14
707,707,2020,February,2020-02,Tibooburra,Tibooburra,-29.4331,142.0081,1,0.0866,0.1284,['Highest quality'],0.5859375,212.09375,3.1796875,0.010742188,0,4.3984375,0.3,0.134,,-0.36,7.1953125
708,708,2019,January,2019-01,Packsaddle,Packsaddle,-30.2971,142.125,1,0.0925,0.1403,['Highest quality'],0.78515625,283.8515625,9.2265625,0.010742188,0,7.8984375,0.36,0.452,,2.79,26.6015625
709,709,2019,February,2019-02,Packsaddle,Packsaddle,-30.2971,142.125,1,0.0909,0.1336,['Highest quality'],0.700195313,222.484375,6.359375,0.01171875,0,4.5,1.58,0.496,,-1.87,15
710,710,2019,March,2019-03,Packsaddle,Packsaddle,-30.2971,142.125,1,0.0904,0.1363,['Highest quality'],0.766601563,185.875,2.96875,0.005859375,0,4.3984375,0.92,0.325,,1.47,16.796875
711,711,2019,April,2019-04,Packsaddle,Packsaddle,-30.2971,142.125,1,0.0941,0.1422,['Highest quality'],0.732421875,125.46875,3.234375,0.014648438,0,4.296875,0.72,0.333,,0.86,13.1953125
712,712,2019,May,2019-05,Packsaddle,Packsaddle,-30.2971,142.125,1,0.0985,0.1618,['Lower quality'],0.749023438,87.015625,6.9375,0.034179688,0,6.3984375,1.15,0.619,,-0.11,15.09375
713,713,2019,June,2019-06,Packsaddle,Packsaddle,-30.2971,142.125,1,0.1084,0.1688,['Lower quality'],0.716796875,64.9375,6.5546875,0.017578125,0,3.796875,0.83,0.719,,2.21,14.4921875
714,714,2019,July,2019-07,Packsaddle,Packsaddle,-30.2971,142.125,1,0.0958,0.1514,['Highest quality'],0.731445313,74.328125,3.8828125,0.006835938,0,1.3984375,0.8,0.693,,-2.2,11.59375
715,715,2019,August,2019-08,Packsaddle,Packsaddle,-30.2971,142.125,1,0.0933,0.1415,['Highest quality'],0.72265625,96.2890625,1.171875,0.000976563,0,0,0.22,0.548,,-2.04,5.1953125
716,716,2019,September,2019-09,Packsaddle,Packsaddle,-30.2971,142.125,1,0.0949,0.1433,['Highest quality'],0.69140625,144.0546875,1.1640625,0.000976563,0,0.796875,0.99,0.999,,0.81,2.1953125
717,717,2019,October,2019-10,Packsaddle,Packsaddle,-30.2971,142.125,1,0.0964,0.1443,['Highest quality'],0.706054688,198.390625,1.453125,0.000976563,0,0.796875,0.66,1.123,,-1.97,1.59375
718,718,2019,November,2019-11,Packsaddle,Packsaddle,-30.2971,142.125,1,0.089,0.1298,['Highest quality'],0.674804688,228.1484375,5.5078125,0.026367188,0,9.1015625,1.07,0.958,,-4.42,10.6953125
719,719,2019,December,2019-12,Packsaddle,Packsaddle,-30.2971,142.125,1,0.0939,0.1372,['Highest quality'],0.690429688,278.671875,6.5234375,0.01171875,0,0.1015625,0.73,0.312,,-1.78,10
720,720,2020,January,2020-01,Packsaddle,Packsaddle,-30.2971,142.125,1,0.0926,0.1365,['Highest quality'],0.681640625,271.078125,2.8671875,0.001953125,0,1.203125,0.2,0.238,,0.57,10.40625
721,721,2020,February,2020-02,Packsaddle,Packsaddle,-30.2971,142.125,1,0.088,0.1289,['Highest quality'],0.630859375,211.5703125,1.9140625,0.000976563,0,0.796875,0.3,0.134,,-0.36,2.1015625
722,722,2019,January,2019-01,Byrock,Byrock,-30.6619,146.404,1,0.1334,0.2231,['Highest quality'],1.130859375,274.2734375,11.09375,0.010742188,0,6.296875,0.36,0.452,,2.79,51.8984375
723,723,2019,February,2019-02,Byrock,Byrock,-30.6619,146.404,1,0.1364,0.2587,['Highest quality'],1.00390625,220.5234375,6.515625,0.010742188,0,4.8984375,1.58,0.496,,-1.87,15.1953125
724,724,2019,March,2019-03,Byrock,Byrock,-30.6619,146.404,1,0.1249,0.2373,['Highest quality'],1.092773438,185.4140625,5.203125,0.009765625,0.0078125,18.3984375,0.92,0.325,,1.47,29.59375
725,725,2019,April,2019-04,Byrock,Byrock,-30.6619,146.404,1,0.1256,0.2567,['Highest quality'],1.041992188,126.359375,9.625,0.064453125,0.0078125,14.6015625,0.72,0.333,,0.86,37.8984375
726,726,2019,May,2019-05,Byrock,Byrock,-30.6619,146.404,1,0.1376,0.2594,['Highest quality'],1.067382813,85.8046875,22.9140625,0.083007813,0,11.703125,1.15,0.619,,-0.11,44.703125
727,727,2019,June,2019-06,Byrock,Byrock,-30.6619,146.404,1,0.1453,0.2886,['Lower quality'],1.017578125,65.21875,6.6875,0.028320313,0,2,0.83,0.719,,2.21,28.3046875
728,728,2019,July,2019-07,Byrock,Byrock,-30.6619,146.404,1,0.1275,0.2722,['Highest quality'],1.034179688,72.1484375,6.8671875,0.03515625,0,6.796875,0.8,0.693,,-2.2,20.5
729,729,2019,August,2019-08,Byrock,Byrock,-30.6619,146.404,1,0.1148,0.2283,['Highest quality'],1.016601563,98.8203125,5.8203125,0.017578125,0,0.8984375,0.22,0.548,,-2.04,9.6953125
730,730,2019,September,2019-09,Byrock,Byrock,-30.6619,146.404,1,0.1149,0.2182,['Highest quality'],0.967773438,141.8203125,4.6953125,0.005859375,0,1.3984375,0.99,0.999,,0.81,9.09375
731,731,2019,October,2019-10,Byrock,Byrock,-30.6619,146.404,1,0.114,0.2303,['Highest quality'],0.983398438,190.28125,2.5546875,0.000976563,0,1.703125,0.66,1.123,,-1.97,4
732,732,2019,November,2019-11,Byrock,Byrock,-30.6619,146.404,1,0.1189,0.2249,['Highest quality'],0.954101563,226.0859375,34.8828125,0.157226563,0.2109375,60.296875,1.07,0.958,,-4.42,63.3984375
733,733,2019,December,2019-12,Byrock,Byrock,-30.6619,146.404,1,0.1271,0.2241,['Highest quality'],0.983398438,280.15625,23.09375,0.049804688,0,0,0.73,0.312,,-1.78,62
734,734,2020,January,2020-01,Byrock,Byrock,-30.6619,146.404,1,0.128,0.2289,['Highest quality'],0.96875,271.8203125,16.75,0.068359375,0.0390625,43.703125,0.2,0.238,,0.57,104
735,735,2020,February,2020-02,Byrock,Byrock,-30.6619,146.404,1,0.1742,0.2986,['Highest quality'],0.909179688,191.7890625,30.9140625,0.123046875,0,19.203125,0.3,0.134,,-0.36,62.90625
736,736,2019,January,2019-01,Menindee,Menindee,-32.4005,142.4116,1,0.1172,0.167,['Highest quality'],0.598632813,262.5,7.8984375,0.010742188,0,5,0.36,0.452,,2.79,45.1953125
737,737,2019,February,2019-02,Menindee,Menindee,-32.4005,142.4116,1,0.1252,0.1848,['Highest quality'],0.536132813,210.7890625,8.53125,0.026367188,0,8,1.58,0.496,,-1.87,28.296875
738,738,2019,March,2019-03,Menindee,Menindee,-32.4005,142.4116,1,0.1315,0.189,['Highest quality'],0.587890625,168.7734375,8.515625,0.024414063,0.0234375,16,0.92,0.325,,1.47,29
739,739,2019,April,2019-04,Menindee,Menindee,-32.4005,142.4116,1,0.131,0.1835,['Highest quality'],0.564453125,114.7109375,11.1484375,0.053710938,0.0546875,18.296875,0.72,0.333,,0.86,42.296875
740,740,2019,May,2019-05,Menindee,Menindee,-32.4005,142.4116,1,0.193,0.306,['Highest quality'],0.5859375,78.6796875,27.078125,0.14453125,0.1171875,31.296875,1.15,0.619,,-0.11,65.59375
741,741,2019,June,2019-06,Menindee,Menindee,-32.4005,142.4116,1,0.1945,0.3027,['Lower quality'],0.56640625,57.21875,19.6015625,0.0546875,0,3.3984375,0.83,0.719,,2.21,52.9921875
742,742,2019,July,2019-07,Menindee,Menindee,-32.4005,142.4116,1,0.1927,0.3285,['Lower quality'],0.580078125,66.9140625,10.4609375,0.0390625,0.0078125,9.5,0.8,0.693,,-2.2,44.1953125
743,743,2019,August,2019-08,Menindee,Menindee,-32.4005,142.4116,1,0.1503,0.2143,['Highest quality'],0.575195313,86.59375,3.453125,0.01953125,0,0.203125,0.22,0.548,,-2.04,13.1015625
744,744,2019,September,2019-09,Menindee,Menindee,-32.4005,142.4116,1,0.1443,0.2163,['Highest quality'],0.55078125,131.9765625,3.34375,0.014648438,0,2.203125,0.99,0.999,,0.81,11.90625
745,745,2019,October,2019-10,Menindee,Menindee,-32.4005,142.4116,1,0.1295,0.1883,['Highest quality'],0.564453125,185.8125,4.53125,0.0078125,0,0.796875,0.66,1.123,,-1.97,3.203125
746,746,2019,November,2019-11,Menindee,Menindee,-32.4005,142.4116,1,0.1244,0.1836,['Highest quality'],0.541015625,219.234375,3.890625,0.004882813,0,2.8984375,1.07,0.958,,-4.42,5.8984375
747,747,2019,December,2019-12,Menindee,Menindee,-32.4005,142.4116,1,0.1146,0.1636,['Highest quality'],0.553710938,264.09375,2.390625,0.001953125,0,0.3984375,0.73,0.312,,-1.78,4.09375
748,748,2020,January,2020-01,Menindee,Menindee,-32.4005,142.4116,1,0.114,0.1574,['Highest quality'],0.548828125,250.875,4.640625,0.020507813,0.015625,11.8984375,0.2,0.238,,0.57,15.1953125
749,749,2020,February,2020-02,Menindee,Menindee,-32.4005,142.4116,1,0.1205,0.1678,['Highest quality'],0.509765625,194.9921875,9.75,0.051757813,0.0078125,11.796875,0.3,0.134,,-0.36,24.09375
750,750,2019,January,2019-01,Walgett,Walgett,-30.0167,148.1167,1,0.1806,0.2417,['Highest quality'],0.270507813,288.0859375,14.5,0.016601563,0.015625,12.703125,0.36,0.452,,2.79,64.1015625
751,751,2019,February,2019-02,Walgett,Walgett,-30.0167,148.1167,1,0.1597,0.2293,['Highest quality'],0.244140625,219.8984375,1.4140625,0.000976563,0,0.3984375,1.58,0.496,,-1.87,25.6015625
752,752,2019,March,2019-03,Walgett,Walgett,-30.0167,148.1167,1,0.196,0.2657,['Lower quality'],0.268554688,192.8515625,7.234375,0.020507813,0.0859375,36.203125,0.92,0.325,,1.47,49.3046875
753,753,2019,April,2019-04,Walgett,Walgett,-30.0167,148.1167,1,0.1825,0.2805,['Highest quality'],0.259765625,135.6015625,15.046875,0.09375,0.0625,0.1015625,0.72,0.333,,0.86,36.703125
754,754,2019,May,2019-05,Walgett,Walgett,-30.0167,148.1167,1,0.2229,0.3764,['Highest quality'],0.267578125,89.234375,34.453125,0.147460938,0.4921875,39.796875,1.15,0.619,,-0.11,76.1015625
755,755,2019,June,2019-06,Walgett,Walgett,-30.0167,148.1167,1,0.2409,0.3989,['Highest quality'],0.258789063,69.3984375,12.8203125,0.053710938,0,2.1015625,0.83,0.719,,2.21,42
756,756,2019,July,2019-07,Walgett,Walgett,-30.0167,148.1167,1,0.2079,0.3462,['Highest quality'],0.266601563,77.6640625,5.46875,0.0390625,0,4.1015625,0.8,0.693,,-2.2,46
757,757,2019,August,2019-08,Walgett,Walgett,-30.0167,148.1167,1,0.1856,0.3062,['Highest quality'],0.265625,105.03125,3.25,0.026367188,0,0.5,0.22,0.548,,-2.04,6.703125
758,758,2019,September,2019-09,Walgett,Walgett,-30.0167,148.1167,1,0.178,0.2878,['Highest quality'],0.255859375,148.2890625,5.015625,0.015625,0,2.3984375,0.99,0.999,,0.81,7
759,759,2019,October,2019-10,Walgett,Walgett,-30.0167,148.1167,1,0.162,0.2541,['Highest quality'],0.263671875,198.5546875,2.5859375,0.00390625,0,0,0.66,1.123,,-1.97,2.8984375
760,760,2019,November,2019-11,Walgett,Walgett,-30.0167,148.1167,1,0.1734,0.2618,['Highest quality'],0.254882813,233.875,16.359375,0.0625,0.078125,26.796875,1.07,0.958,,-4.42,29.1953125
761,761,2019,December,2019-12,Walgett,Walgett,-30.0167,148.1167,1,0.1744,0.2501,['Highest quality'],0.26171875,282.8203125,10.9765625,0.020507813,0,0.203125,0.73,0.312,,-1.78,27
762,762,2020,January,2020-01,Walgett,Walgett,-30.0167,148.1167,1,0.1584,0.2163,['Highest quality'],0.26171875,276.3515625,6.9765625,0.0078125,0,13,0.2,0.238,,0.57,40
763,763,2020,February,2020-02,Walgett,Walgett,-30.0167,148.1167,1,0.2146,0.3276,['Highest quality'],0.244140625,187.6875,53.6875,0.291015625,0.5,117.5,0.3,0.134,,-0.36,130.703125
764,764,2020,March,2020-03,Walgett,Walgett,-30.0167,148.1167,1,0.2957,0.434,['Highest quality'],0.263671875,164.3125,89.3203125,0.341796875,0.2109375,77.6015625,0.52,0.119,,2.05,208.1015625
765,765,2020,April,2020-04,Walgett,Walgett,-30.0167,148.1167,1,0.3198,0.4813,['Highest quality'],0.255859375,112.1015625,72.4296875,0.3125,0.3828125,69.8984375,0.48,0.064,,-1.72,265
766,766,2020,May,2020-05,Walgett,Walgett,-30.0167,148.1167,1,0.3107,0.4931,['Lower quality'],0.264648438,88.90625,25.046875,0.17578125,0.0078125,5.796875,-0.42,0.378,,1.03,153.296875
