,Location,Year_Month,Deep_Drainage,E_Actual,PET_Actual,Qtot,Rainfall,Soil_M_root_zone,P_acc_3M,ENSO,IOD,SAMI,Probability_of_Drought,Longitude,Latitude
20127,Boggabilla,2005-04,0.4814453125,16.2421875,141.9375,0.0,0.296875,0.05078125,33.9921875,0.26,0.16,3.46,0.4,150.3587,-28.603
20128,Boggabilla,2005-05,0.4951171875,26.75,91.9453125,0.2578125,38.203125,0.0859375,66.8984375,0.3,0.046,-0.45,0.9,150.3587,-28.603
20129,Boggabilla,2005-06,0.4765625,26.2109375,64.6875,0.6171875,179.6015625,0.203125,218.1015625,0.04,-0.062,-0.41,0.7,150.3587,-28.603
20130,Boggabilla,2005-07,0.505859375,45.953125,71.890625,0.4921875,6.296875,0.6318359375,224.1015625,-0.23,-0.287,-0.5,0.4,150.3587,-28.603
20131,Boggabilla,2005-08,0.517578125,63.40625,95.140625,0.0078125,9.3984375,0.4287109375,195.296875,-0.05,-0.233,0.5,0.45,150.3587,-28.603
20132,Boggabilla,2005-09,0.5009765625,47.765625,133.21875,0.0078125,19.203125,0.2099609375,34.8984375,-0.04,-0.428,0.39,0.45,150.3587,-28.603
20133,Boggabilla,2005-10,0.5146484375,49.8828125,178.4453125,0.078125,61.1015625,0.19921875,89.703125,-0.06,-0.276,-0.11,0.5,150.3587,-28.603
20134,Boggabilla,2005-11,0.49609375,92.828125,209.71875,0.6484375,133.3984375,0.3134765625,213.703125,-0.59,-0.149,0.66,0.1,150.3587,-28.603
20135,Boggabilla,2005-12,0.5146484375,127.3515625,259.703125,0.1640625,72.703125,0.3515625,267.203125,-0.92,-0.23,-2.76,0.2,150.3587,-28.603
20136,Boggabilla,2006-01,0.5126953125,72.0078125,238.859375,1.0625,78.296875,0.18359375,284.3984375,-0.91,-0.07,0.56,0.0,150.3587,-28.603
20137,Boggabilla,2006-02,0.4619140625,79.7890625,205.328125,0.4921875,86.296875,0.1650390625,237.296875,-0.67,-0.225,-1.85,0.05,150.3587,-28.603
20138,Boggabilla,2006-03,0.509765625,56.390625,169.0,0.015625,18.0,0.0986328125,182.59375,-0.71,-0.126,1.66,0.0,150.3587,-28.603
20139,Boggabilla,2006-04,0.4912109375,30.4296875,126.8515625,0.046875,25.0,0.0498046875,129.296875,-0.32,0.06,-0.69,0.4,150.3587,-28.603
20140,Boggabilla,2006-05,0.5048828125,17.8203125,89.984375,0.0078125,10.796875,0.0322265625,53.796875,-0.09,-0.128,2.28,0.35,150.3587,-28.603
20141,Boggabilla,2006-06,0.4853515625,12.65625,67.5390625,0.0234375,24.203125,0.05078125,60.0,0.0,0.055,2.05,0.45,150.3587,-28.603
20142,Boggabilla,2006-07,0.4990234375,29.7109375,70.890625,0.1015625,58.8984375,0.0986328125,93.8984375,0.01,0.137,1.61,0.6,150.3587,-28.603
20143,Boggabilla,2006-08,0.4970703125,35.4140625,102.078125,0.0,3.3984375,0.08984375,86.5,0.31,0.341,-2.64,0.8,150.3587,-28.603
20144,Boggabilla,2006-09,0.478515625,31.046875,143.609375,0.0546875,25.1015625,0.0556640625,87.3984375,0.6,0.534,-0.26,0.85,150.3587,-28.603
20145,Boggabilla,2006-10,0.4912109375,7.46875,194.5234375,0.0,2.703125,0.0078125,31.203125,0.7,0.736,1.79,1.0,150.3587,-28.603
20146,Boggabilla,2006-11,0.4736328125,23.171875,220.5625,0.046875,30.796875,0.064453125,58.6015625,0.99,0.624,0.14,1.0,150.3587,-28.603
20147,Boggabilla,2006-12,0.486328125,20.3359375,224.578125,0.0,12.5,0.037109375,46.0,1.14,0.241,1.34,0.9,150.3587,-28.603
20148,Boggabilla,2007-01,0.4833984375,22.96875,240.4765625,0.03125,22.203125,0.033203125,65.5,0.7,0.29,0.03,0.75,150.3587,-28.603
20149,Boggabilla,2007-02,0.4345703125,25.6015625,208.3828125,0.015625,46.296875,0.0673828125,81.0,0.13,0.23,2.36,0.9,150.3587,-28.603
20150,Boggabilla,2007-03,0.4794921875,38.7109375,200.2734375,0.046875,35.0,0.1279296875,103.5,-0.18,0.216,-0.77,0.35,150.3587,-28.603
20151,Boggabilla,2007-04,0.4619140625,21.28125,133.734375,0.0390625,34.796875,0.052734375,116.09375,-0.32,0.175,-0.33,0.55,150.3587,-28.603
20152,Boggabilla,2007-05,0.474609375,28.703125,96.28125,0.015625,16.0,0.103515625,85.796875,-0.47,0.349,-1.02,0.15,150.3587,-28.603
20153,Boggabilla,2007-06,0.4580078125,28.9140625,58.234375,0.1328125,61.703125,0.1435546875,112.5,-0.35,0.144,-0.65,0.5,150.3587,-28.603
20154,Boggabilla,2007-07,0.4716796875,34.4296875,71.7890625,0.015625,0.8984375,0.1533203125,78.6015625,-0.59,0.141,-2.67,0.2,150.3587,-28.603
20155,Boggabilla,2007-08,0.46875,22.7265625,96.625,0.03125,33.1015625,0.1083984375,95.703125,-0.72,0.349,-0.28,0.1,150.3587,-28.603
20156,Boggabilla,2007-09,0.451171875,26.546875,140.25,0.0,3.3984375,0.0771484375,37.3984375,-1.11,0.341,-1.88,0.2,150.3587,-28.603
20157,Boggabilla,2007-10,0.4638671875,35.40625,194.125,0.109375,63.796875,0.09375,100.296875,-1.39,0.227,-0.86,0.15,150.3587,-28.603
20158,Boggabilla,2007-11,0.4482421875,66.421875,178.7734375,0.0546875,48.1015625,0.1435546875,115.296875,-1.54,0.1,0.03,0.1,150.3587,-28.603
20159,Boggabilla,2007-12,0.4619140625,75.4140625,206.8046875,0.0859375,73.296875,0.1259765625,185.1953125,-1.58,-0.157,2.8,0.1,150.3587,-28.603
20160,Boggabilla,2008-01,0.4599609375,54.828125,207.2109375,0.0546875,45.5,0.078125,166.8984375,-1.68,0.18,2.56,0.15,150.3587,-28.603
20161,Boggabilla,2008-02,0.4296875,85.203125,174.765625,0.265625,127.1015625,0.2587890625,245.8984375,-1.67,0.008,1.09,0.15,150.3587,-28.603
20162,Boggabilla,2008-03,0.458984375,48.3125,179.625,0.0234375,0.203125,0.0732421875,172.8046875,-1.21,0.197,0.63,0.2,150.3587,-28.603
20163,Boggabilla,2008-04,0.44140625,7.1171875,126.4765625,0.0,9.0,0.013671875,136.3046875,-0.99,-0.078,-0.81,0.35,150.3587,-28.603
20164,Boggabilla,2008-05,0.4541015625,6.0859375,92.140625,0.0,2.1015625,0.01171875,11.3046875,-0.84,0.258,-0.66,0.25,150.3587,-28.603
20165,Boggabilla,2008-06,0.4375,25.7421875,68.0546875,0.078125,34.203125,0.0859375,45.3046875,-0.68,0.329,3.0,0.2,150.3587,-28.603
20166,Boggabilla,2008-07,0.44921875,18.9375,71.7890625,0.0234375,41.6015625,0.0634765625,77.90625,-0.3,0.343,0.23,0.45,150.3587,-28.603
20167,Boggabilla,2008-08,0.447265625,28.2578125,93.2421875,0.0,7.203125,0.076171875,83.0078125,-0.13,0.237,0.6,0.35,150.3587,-28.603
20168,Boggabilla,2008-09,0.431640625,62.6875,130.6875,0.5390625,77.3984375,0.2041015625,126.203125,-0.25,0.192,0.46,0.35,150.3587,-28.603
20169,Boggabilla,2008-10,0.4443359375,32.3046875,188.046875,0.0,9.1015625,0.0576171875,93.703125,-0.35,0.188,2.21,0.25,150.3587,-28.603
20170,Boggabilla,2008-11,0.4287109375,49.4609375,189.328125,0.6640625,126.5,0.177734375,213.0,-0.46,-0.005,1.03,0.2,150.3587,-28.603
20171,Boggabilla,2008-12,0.4453125,119.390625,229.5703125,0.1015625,90.8984375,0.2734375,226.5,-0.86,0.016,1.01,0.15,150.3587,-28.603
20172,Boggabilla,2009-01,0.4443359375,86.6015625,228.1171875,0.234375,68.3984375,0.16015625,285.796875,-0.89,0.097,2.02,0.0,150.3587,-28.603
20173,Boggabilla,2009-02,0.400390625,79.5078125,188.21875,1.3359375,120.3984375,0.25,279.6953125,-0.79,0.243,0.94,0.0,150.3587,-28.603
20174,Boggabilla,2009-03,0.4453125,79.0078125,187.2109375,0.015625,16.0,0.1376953125,204.796875,-0.69,0.2,0.5,0.1,150.3587,-28.603
20175,Boggabilla,2009-04,0.4287109375,22.5625,122.84375,0.0,15.1015625,0.0322265625,151.5,-0.35,0.201,-0.43,0.35,150.3587,-28.603
20176,Boggabilla,2009-05,0.4404296875,17.828125,85.828125,0.421875,77.203125,0.107421875,108.3046875,0.06,0.336,-0.14,1.0,150.3587,-28.603
20177,Boggabilla,2009-06,0.427734375,41.0546875,64.453125,0.03125,31.203125,0.2666015625,123.5078125,0.31,0.214,0.54,0.85,150.3587,-28.603
20178,Boggabilla,2009-07,0.44140625,41.1171875,72.5546875,0.0,9.5,0.1435546875,117.90625,0.48,-0.095,-0.13,0.55,150.3587,-28.603
20179,Boggabilla,2009-08,0.439453125,15.9765625,106.7578125,0.0,2.203125,0.048828125,42.90625,0.56,0.008,-2.44,0.95,150.3587,-28.603
20180,Boggabilla,2009-09,0.4228515625,21.03125,135.78125,0.03125,18.703125,0.046875,30.40625,0.68,0.003,-0.78,1.0,150.3587,-28.603
20181,Boggabilla,2009-10,0.4345703125,10.8984375,185.9375,0.0,8.5,0.0126953125,29.40625,0.89,0.147,1.47,0.75,150.3587,-28.603
20182,Boggabilla,2009-11,0.41796875,14.0703125,236.0078125,0.0,15.1015625,0.017578125,42.3046875,1.46,0.056,-1.2,0.8,150.3587,-28.603
20183,Boggabilla,2009-12,0.4296875,13.0234375,223.234375,0.078125,66.796875,0.03125,90.3984375,1.74,0.23,1.09,0.8,150.3587,-28.603
20184,Boggabilla,2010-01,0.4296875,85.8984375,231.1328125,0.0859375,47.796875,0.208984375,129.6953125,1.52,0.359,-0.4,0.9,150.3587,-28.603
20185,Boggabilla,2010-02,0.38671875,53.046875,177.6953125,0.1640625,52.8984375,0.1337890625,167.4921875,1.25,0.103,-2.12,0.8,150.3587,-28.603
20186,Boggabilla,2010-03,0.4296875,86.1328125,160.203125,1.09375,130.5,0.34765625,231.1953125,0.9,0.558,0.04,0.8,150.3587,-28.603
20187,Boggabilla,2010-04,0.4150390625,40.4921875,126.6796875,0.0390625,0.796875,0.1572265625,184.1953125,0.38,0.445,0.08,0.8,150.3587,-28.603
20188,Boggabilla,2010-05,0.4267578125,15.0546875,86.28125,0.015625,39.796875,0.107421875,171.09375,-0.22,0.05,1.51,0.25,150.3587,-28.603
20189,Boggabilla,2010-06,0.4111328125,34.40625,66.4140625,0.0078125,13.203125,0.1669921875,53.796875,-0.69,-0.026,3.14,0.35,150.3587,-28.603
20190,Boggabilla,2010-07,0.4228515625,34.8515625,67.2578125,0.1328125,95.6015625,0.162109375,148.6015625,-1.07,0.096,3.37,0.15,150.3587,-28.603
20191,Boggabilla,2010-08,0.423828125,54.1328125,86.890625,0.2265625,56.6015625,0.3779296875,165.40625,-1.39,0.051,1.24,0.1,150.3587,-28.603
20192,Boggabilla,2010-09,0.412109375,84.3515625,107.8671875,11.96875,158.5,0.4775390625,310.703125,-1.6,-0.162,-0.33,0.15,150.3587,-28.603
20193,Boggabilla,2010-10,0.4345703125,117.3515625,152.0,6.0234375,62.796875,0.5390625,277.8984375,-1.69,-0.277,3.19,0.15,150.3587,-28.603
20194,Boggabilla,2010-11,0.423828125,101.671875,166.6484375,0.140625,86.5,0.34375,307.796875,-1.64,-0.372,3.88,0.05,150.3587,-28.603
20195,Boggabilla,2010-12,0.4365234375,95.625,182.9453125,0.0390625,87.296875,0.3212890625,236.59375,-1.6,-0.142,0.25,0.1,150.3587,-28.603
20196,Boggabilla,2011-01,0.4345703125,101.609375,225.84375,0.125,79.796875,0.2998046875,253.59375,-1.54,0.257,0.48,0.05,150.3587,-28.603
20197,Boggabilla,2011-02,0.3916015625,58.84375,204.0859375,0.046875,34.6015625,0.1396484375,201.6953125,-1.11,0.322,0.87,0.0,150.3587,-28.603
20198,Boggabilla,2011-03,0.431640625,63.515625,154.3046875,0.078125,69.8984375,0.1416015625,184.296875,-0.93,0.467,-0.79,0.05,150.3587,-28.603
20199,Boggabilla,2011-04,0.416015625,58.8125,123.5703125,0.0625,50.296875,0.0966796875,154.796875,-0.77,0.229,1.62,0.0,150.3587,-28.603
20200,Boggabilla,2011-05,0.427734375,34.6484375,82.46875,0.0078125,26.5,0.0576171875,146.6953125,-0.52,-0.01,1.37,0.35,150.3587,-28.603
20201,Boggabilla,2011-06,0.412109375,26.484375,67.5859375,0.015625,25.0,0.05859375,101.796875,-0.38,0.169,0.72,0.45,150.3587,-28.603
20202,Boggabilla,2011-07,0.423828125,22.1796875,71.5625,0.015625,20.296875,0.0439453125,71.796875,-0.43,0.319,-1.52,0.15,150.3587,-28.603
20203,Boggabilla,2011-08,0.4208984375,24.28125,100.25,0.03125,40.1015625,0.044921875,85.3984375,-0.65,0.457,-0.73,0.15,150.3587,-28.603
20204,Boggabilla,2011-09,0.40625,42.546875,135.609375,0.6796875,81.5,0.0966796875,141.8984375,-0.8,0.308,-1.79,0.05,150.3587,-28.603
20205,Boggabilla,2011-10,0.419921875,95.75,162.9765625,0.8125,76.6015625,0.263671875,198.203125,-1.05,0.516,0.59,0.1,150.3587,-28.603
20206,Boggabilla,2011-11,0.4052734375,58.7265625,199.4765625,0.375,82.8984375,0.1298828125,241.0,-1.19,0.459,-1.41,0.05,150.3587,-28.603
20207,Boggabilla,2011-12,0.4228515625,124.3125,201.578125,0.4375,146.8984375,0.4697265625,306.3984375,-1.06,-0.059,3.43,0.15,150.3587,-28.603
20208,Boggabilla,2012-01,0.4287109375,116.9375,205.2578125,3.078125,161.5,0.3798828125,391.296875,-0.87,0.111,3.08,0.0,150.3587,-28.603
20209,Boggabilla,2012-02,0.4072265625,117.4453125,181.703125,0.0703125,37.203125,0.3876953125,345.6015625,-0.67,0.002,-1.53,0.1,150.3587,-28.603
20210,Boggabilla,2012-03,0.43359375,54.1328125,168.40625,0.0625,28.3984375,0.154296875,227.1015625,-0.61,0.126,0.48,0.05,150.3587,-28.603
20211,Boggabilla,2012-04,0.41796875,26.8984375,122.734375,0.0078125,25.0,0.0615234375,90.6015625,-0.5,-0.196,2.18,0.1,150.3587,-28.603
20212,Boggabilla,2012-05,0.4296875,27.1796875,88.140625,0.078125,34.5,0.0810546875,87.8984375,-0.32,-0.29,0.47,0.55,150.3587,-28.603
20213,Boggabilla,2012-06,0.4140625,38.09375,64.671875,0.0078125,22.3984375,0.10546875,81.8984375,0.02,0.115,1.46,0.6,150.3587,-28.603
20214,Boggabilla,2012-07,0.42578125,32.3125,71.0625,0.0234375,43.796875,0.087890625,100.6953125,0.25,0.643,3.18,0.1,150.3587,-28.603
20215,Boggabilla,2012-08,0.423828125,24.0625,100.9296875,0.0,1.8984375,0.0361328125,68.09375,0.47,0.764,1.34,0.65,150.3587,-28.603
20216,Boggabilla,2012-09,0.408203125,8.0859375,139.484375,0.0,12.6015625,0.0107421875,58.296875,0.38,0.559,0.09,0.95,150.3587,-28.603
20217,Boggabilla,2012-10,0.419921875,18.2109375,191.0546875,0.0078125,14.3984375,0.0302734375,28.8984375,0.26,0.27,0.83,0.9,150.3587,-28.603
20218,Boggabilla,2012-11,0.404296875,25.3515625,219.1796875,0.015625,29.203125,0.0458984375,56.203125,0.16,0.024,-0.84,0.85,150.3587,-28.603
20219,Boggabilla,2012-12,0.416015625,41.6328125,254.859375,0.0859375,66.796875,0.076171875,110.3984375,-0.25,0.337,-0.9,0.4,150.3587,-28.603
20220,Boggabilla,2013-01,0.4140625,63.28125,243.859375,13.046875,212.0,0.185546875,308.0,-0.53,0.001,0.71,0.1,150.3587,-28.603
20221,Boggabilla,2013-02,0.3857421875,80.1640625,181.5703125,2.7734375,37.0,0.611328125,315.796875,-0.52,0.269,2.84,0.05,150.3587,-28.603
20222,Boggabilla,2013-03,0.44921875,108.4609375,161.8125,16.015625,132.203125,0.69140625,381.203125,-0.25,0.183,2.31,0.05,150.3587,-28.603
20223,Boggabilla,2013-04,0.4443359375,83.15625,123.6328125,0.0078125,12.296875,0.3662109375,181.5,-0.25,-0.222,-0.07,0.3,150.3587,-28.603
20224,Boggabilla,2013-05,0.4580078125,24.625,89.84375,0.0078125,16.1015625,0.1865234375,160.6015625,-0.4,-0.426,0.88,0.1,150.3587,-28.603
20225,Boggabilla,2013-06,0.4404296875,24.1484375,63.3515625,0.03125,26.203125,0.197265625,54.6015625,-0.42,-0.383,0.23,0.25,150.3587,-28.603
20226,Boggabilla,2013-07,0.453125,24.84375,77.8515625,0.0234375,25.6015625,0.1845703125,67.90625,-0.39,-0.083,1.17,0.2,150.3587,-28.603
20227,Boggabilla,2013-08,0.4501953125,23.1484375,104.3984375,0.0,3.796875,0.14453125,55.6015625,-0.38,-0.082,-3.25,0.4,150.3587,-28.603
20228,Boggabilla,2013-09,0.43359375,26.4921875,156.46875,0.03125,22.5,0.111328125,51.8984375,-0.18,-0.204,-2.72,0.55,150.3587,-28.603
20229,Boggabilla,2013-10,0.4453125,37.1953125,204.8203125,0.0078125,24.296875,0.0888671875,50.59375,-0.2,-0.009,-1.39,0.85,150.3587,-28.603
20230,Boggabilla,2013-11,0.4287109375,33.8515625,218.8671875,0.25,79.5,0.0615234375,126.296875,-0.14,0.323,1.07,0.35,150.3587,-28.603
20231,Boggabilla,2013-12,0.4423828125,67.0703125,262.53125,0.40625,14.3984375,0.126953125,118.1953125,-0.17,0.21,0.77,0.4,150.3587,-28.603
20232,Boggabilla,2014-01,0.439453125,17.640625,264.1328125,0.03125,27.296875,0.0302734375,121.1953125,-0.49,-0.036,-0.13,1.0,150.3587,-28.603
20233,Boggabilla,2014-02,0.3955078125,24.3203125,196.0,0.078125,32.5,0.0771484375,74.1953125,-0.62,-0.009,0.36,0.7,150.3587,-28.603
20234,Boggabilla,2014-03,0.4365234375,41.2421875,170.5234375,0.5,128.203125,0.1279296875,188.0,-0.28,-0.051,1.34,0.25,150.3587,-28.603
20235,Boggabilla,2014-04,0.4248046875,74.40625,122.421875,0.0703125,2.703125,0.3115234375,163.40625,0.08,0.017,1.18,0.9,150.3587,-28.603
20236,Boggabilla,2014-05,0.4384765625,35.0078125,91.1484375,0.0078125,21.203125,0.1337890625,152.109375,0.32,-0.012,-1.62,0.7,150.3587,-28.603
20237,Boggabilla,2014-06,0.421875,26.71875,69.2421875,0.0234375,29.1015625,0.138671875,53.0078125,0.23,0.086,-0.21,0.8,150.3587,-28.603
20238,Boggabilla,2014-07,0.43359375,18.390625,73.4765625,0.0,11.6015625,0.1025390625,61.90625,-0.06,-0.266,0.68,0.4,150.3587,-28.603
20239,Boggabilla,2014-08,0.431640625,22.59375,98.546875,0.0703125,29.5,0.111328125,70.203125,-0.03,-0.26,1.97,0.45,150.3587,-28.603
20240,Boggabilla,2014-09,0.416015625,28.3359375,142.203125,0.0,8.3984375,0.0693359375,49.5,0.29,-0.039,-1.62,0.9,150.3587,-28.603
20241,Boggabilla,2014-10,0.427734375,18.75,208.078125,0.0,9.8984375,0.0224609375,47.796875,0.44,0.3,1.32,0.7,150.3587,-28.603
20242,Boggabilla,2014-11,0.4111328125,20.4609375,237.890625,0.0078125,26.8984375,0.0341796875,45.1953125,0.75,0.133,0.35,0.95,150.3587,-28.603
20243,Boggabilla,2014-12,0.423828125,51.3828125,220.1171875,0.0703125,95.203125,0.140625,132.0,0.71,0.116,2.45,0.75,150.3587,-28.603
20244,Boggabilla,2015-01,0.4228515625,96.3984375,219.609375,0.25,114.796875,0.2109375,236.8984375,0.51,-0.034,1.35,0.9,150.3587,-28.603
20245,Boggabilla,2015-02,0.3828125,76.8359375,199.6015625,0.0859375,42.296875,0.1728515625,252.296875,0.42,-0.265,4.92,0.35,150.3587,-28.603
20246,Boggabilla,2015-03,0.421875,56.390625,188.421875,0.1953125,53.5,0.115234375,210.59375,0.47,-0.141,0.88,0.9,150.3587,-28.603
20247,Boggabilla,2015-04,0.4091796875,66.1953125,113.359375,0.9140625,100.8984375,0.337890625,196.6953125,0.7,0.067,2.03,0.8,150.3587,-28.603
20248,Boggabilla,2015-05,0.4267578125,59.859375,84.046875,0.359375,56.5,0.3486328125,210.8984375,0.92,0.32,0.41,0.85,150.3587,-28.603
20249,Boggabilla,2015-06,0.4130859375,49.015625,67.046875,0.171875,45.296875,0.23828125,202.6953125,1.18,0.41,2.41,0.65,150.3587,-28.603
20250,Boggabilla,2015-07,0.4248046875,45.359375,66.1875,0.125,69.296875,0.2568359375,171.09375,1.46,0.322,2.0,0.7,150.3587,-28.603
20251,Boggabilla,2015-08,0.423828125,49.09375,93.5546875,0.015625,23.203125,0.2470703125,137.796875,1.93,0.68,1.86,0.85,150.3587,-28.603
20252,Boggabilla,2015-09,0.408203125,34.59375,135.203125,0.0,9.1015625,0.171875,101.6015625,2.21,0.4,1.91,0.9,150.3587,-28.603
20253,Boggabilla,2015-10,0.419921875,36.1875,197.3203125,0.0234375,36.8984375,0.0888671875,69.203125,2.36,0.642,-0.66,0.9,150.3587,-28.603
20254,Boggabilla,2015-11,0.4052734375,58.671875,226.65625,0.0234375,37.8984375,0.1396484375,83.8984375,2.72,0.47,1.46,0.8,150.3587,-28.603
20255,Boggabilla,2015-12,0.4169921875,51.09375,234.46875,0.0234375,60.5,0.068359375,135.296875,2.66,0.341,0.72,0.9,150.3587,-28.603
20256,Boggabilla,2016-01,0.4169921875,100.5390625,217.890625,1.1953125,130.296875,0.2509765625,228.6953125,2.57,0.331,3.13,0.75,150.3587,-28.603
20257,Boggabilla,2016-02,0.390625,77.75,212.84375,0.0546875,34.3984375,0.12890625,225.1953125,2.26,-0.03,1.35,0.85,150.3587,-28.603
20258,Boggabilla,2016-03,0.4150390625,15.578125,183.546875,0.0,20.203125,0.0205078125,184.8984375,1.62,0.091,4.36,0.3,150.3587,-28.603
20259,Boggabilla,2016-04,0.400390625,19.0625,137.2109375,0.0,11.296875,0.04296875,65.8984375,0.91,0.222,1.06,0.75,150.3587,-28.603
20260,Boggabilla,2016-05,0.4111328125,20.140625,92.8828125,0.03125,29.703125,0.0595703125,61.203125,0.3,-0.034,-0.92,0.75,150.3587,-28.603
20261,Boggabilla,2016-06,0.396484375,27.1015625,58.6484375,0.09375,59.1015625,0.1572265625,100.1015625,-0.03,-0.329,3.66,0.25,150.3587,-28.603
20262,Boggabilla,2016-07,0.4091796875,44.4921875,68.5625,0.0625,29.8984375,0.208984375,118.703125,-0.48,-0.661,0.81,0.05,150.3587,-28.603
20263,Boggabilla,2016-08,0.408203125,40.5859375,90.625,0.2421875,69.8984375,0.1640625,158.8984375,-0.58,-0.332,-1.28,0.05,150.3587,-28.603
20264,Boggabilla,2016-09,0.39453125,74.0859375,112.96875,0.203125,106.8984375,0.3603515625,206.6953125,-0.58,-0.331,2.46,0.0,150.3587,-28.603
20265,Boggabilla,2016-10,0.41015625,89.015625,171.9140625,0.0390625,52.6015625,0.3056640625,229.3984375,-0.74,-0.212,-0.89,0.05,150.3587,-28.603
20266,Boggabilla,2016-11,0.39453125,44.90625,218.609375,0.0,8.8984375,0.1552734375,168.3984375,-0.76,-0.259,-3.12,0.05,150.3587,-28.603
20267,Boggabilla,2016-12,0.40625,55.171875,256.46875,0.0546875,59.5,0.107421875,121.0,-0.5,-0.241,-1.52,0.3,150.3587,-28.603
20268,Boggabilla,2017-01,0.404296875,59.4296875,255.171875,0.203125,66.796875,0.134765625,135.1953125,-0.43,-0.02,-1.12,0.45,150.3587,-28.603
20269,Boggabilla,2017-02,0.365234375,47.0859375,211.65625,0.0390625,35.0,0.0869140625,161.296875,-0.08,0.181,-1.09,0.35,150.3587,-28.603
20270,Boggabilla,2017-03,0.40234375,61.203125,157.6953125,0.234375,112.3984375,0.154296875,214.1953125,0.03,0.457,-1.56,0.55,150.3587,-28.603
20271,Boggabilla,2017-04,0.3896484375,66.6953125,117.3359375,0.171875,32.0,0.1884765625,179.3984375,0.22,0.574,1.65,0.65,150.3587,-28.603
20272,Boggabilla,2017-05,0.4013671875,42.421875,87.3828125,0.015625,22.203125,0.1123046875,166.6015625,0.37,0.616,1.82,0.4,150.3587,-28.603
20273,Boggabilla,2017-06,0.38671875,21.5703125,68.328125,0.015625,26.296875,0.0751953125,80.5,0.34,0.537,1.98,0.7,150.3587,-28.603
20274,Boggabilla,2017-07,0.3974609375,25.984375,75.59375,0.0078125,10.6015625,0.0791015625,59.1015625,0.25,0.617,0.16,0.85,150.3587,-28.603
20275,Boggabilla,2017-08,0.3955078125,17.171875,102.96875,0.0,9.703125,0.0283203125,46.6015625,-0.16,0.461,0.31,0.35,150.3587,-28.603
20276,Boggabilla,2017-09,0.380859375,2.6953125,146.890625,0.0,1.0,0.0029296875,21.3046875,-0.43,0.14,0.42,0.3,150.3587,-28.603
20277,Boggabilla,2017-10,0.392578125,72.96875,165.4609375,0.578125,109.703125,0.23828125,120.40625,-0.56,0.175,-0.64,0.0,150.3587,-28.603
20278,Boggabilla,2017-11,0.3798828125,71.390625,205.109375,0.2109375,60.796875,0.1337890625,171.5,-0.97,0.412,3.18,0.05,150.3587,-28.603
20279,Boggabilla,2017-12,0.3916015625,60.953125,244.5625,0.046875,48.296875,0.087890625,218.796875,-0.98,0.179,1.44,0.05,150.3587,-28.603
20280,Boggabilla,2018-01,0.3896484375,15.734375,255.1953125,0.0,3.8984375,0.0166015625,112.9921875,-0.98,-0.135,2.72,0.45,150.3587,-28.603
20281,Boggabilla,2018-02,0.3505859375,34.25,191.328125,0.09375,67.796875,0.123046875,119.9921875,-0.78,0.295,1.02,0.05,150.3587,-28.603
