,Location,Year_Month,Deep_Drainage,E_Actual,PET_Actual,Qtot,Rainfall,Soil_M_root_zone,P_acc_3M,ENSO,IOD,SAMI,Probability_of_Drought
19979,Goulburn,2012-08,2.556640625,46.3359375,64.421875,0.3359375,32.3984375,0.359375,134.6953125,0.47,0.764,1.34,0.5
19980,Goulburn,2012-09,2.4482421875,58.9375,96.4140625,0.484375,55.5,0.2734375,122.296875,0.38,0.559,0.09,0.75
19981,Goulburn,2012-10,2.455078125,77.7890625,140.484375,0.859375,40.3984375,0.29296875,128.296875,0.26,0.27,0.83,0.65
19982,Goulburn,2012-11,2.279296875,58.5078125,162.9375,0.265625,27.203125,0.181640625,123.1015625,0.16,0.024,-0.84,0.6
19983,Goulburn,2012-12,2.2626953125,63.2421875,194.09375,0.6640625,49.8984375,0.1240234375,117.5,-0.25,0.337,-0.9,0.3
19984,Goulburn,2013-01,2.2099609375,60.5546875,218.484375,0.78125,77.796875,0.099609375,154.8984375,-0.53,0.001,0.71,0.15
19985,Goulburn,2013-02,1.9775390625,70.546875,133.0625,0.5703125,42.796875,0.15625,170.4921875,-0.52,0.269,2.84,0.0
19986,Goulburn,2013-03,2.1796875,82.1015625,127.0859375,0.9375,61.6015625,0.1748046875,182.1953125,-0.25,0.183,2.31,0.0
19987,Goulburn,2013-04,2.072265625,27.359375,82.6796875,0.15625,13.1015625,0.0380859375,117.5,-0.25,-0.222,-0.07,0.4
19988,Goulburn,2013-05,2.0947265625,14.6015625,56.234375,0.1953125,18.296875,0.0283203125,93.0,-0.4,-0.426,0.88,0.15
19989,Goulburn,2013-06,2.005859375,24.390625,37.3203125,4.390625,183.203125,0.2626953125,214.6015625,-0.42,-0.383,0.23,0.1
19990,Goulburn,2013-07,2.2841796875,30.453125,42.0234375,1.0859375,33.5,0.5751953125,235.0,-0.39,-0.083,1.17,0.2
19991,Goulburn,2013-08,2.525390625,42.265625,63.328125,0.375,25.8984375,0.48828125,242.6015625,-0.38,-0.082,-3.25,0.2
19992,Goulburn,2013-09,2.5224609375,70.9453125,99.0390625,0.484375,38.6015625,0.3486328125,98.0,-0.18,-0.204,-2.72,0.25
19993,Goulburn,2013-10,2.5712890625,61.953125,144.8125,0.34375,27.203125,0.2158203125,91.703125,-0.2,-0.009,-1.39,0.45
19994,Goulburn,2013-11,2.423828125,64.75,156.8984375,0.8203125,57.5,0.2080078125,123.3046875,-0.14,0.323,1.07,0.2
19995,Goulburn,2013-12,2.4453125,63.1953125,205.8203125,0.3125,27.6015625,0.103515625,112.3046875,-0.17,0.21,0.77,0.35
19996,Goulburn,2014-01,2.384765625,29.34375,208.6015625,0.171875,10.8984375,0.0341796875,96.0,-0.49,-0.036,-0.13,0.55
19997,Goulburn,2014-02,2.111328125,34.7734375,148.9453125,0.6171875,72.296875,0.11328125,110.796875,-0.62,-0.009,0.36,0.4
19998,Goulburn,2014-03,2.31640625,69.3515625,117.0859375,0.8046875,101.5,0.1845703125,184.6953125,-0.28,-0.051,1.34,0.1
19999,Goulburn,2014-04,2.267578125,52.4375,74.4296875,0.671875,69.0,0.3740234375,242.796875,0.08,0.017,1.18,0.6
20000,Goulburn,2014-05,2.3798828125,39.828125,53.3046875,0.328125,30.8984375,0.29296875,201.3984375,0.32,-0.012,-1.62,0.55
20001,Goulburn,2014-06,2.2978515625,28.453125,37.1953125,0.46875,49.6015625,0.302734375,149.5,0.23,0.086,-0.21,0.75
20002,Goulburn,2014-07,2.3798828125,30.3515625,41.25,0.28125,17.296875,0.3134765625,97.796875,-0.06,-0.266,0.68,0.25
20003,Goulburn,2014-08,2.3720703125,44.6328125,56.875,1.5859375,94.5,0.326171875,161.3984375,-0.03,-0.26,1.97,0.35
20004,Goulburn,2014-09,2.330078125,67.8828125,92.7265625,0.5625,40.3984375,0.38671875,152.1953125,0.29,-0.039,-1.62,0.65
20005,Goulburn,2014-10,2.376953125,69.21875,142.921875,0.578125,42.3984375,0.2783203125,177.296875,0.44,0.3,1.32,0.65
20006,Goulburn,2014-11,2.2275390625,57.7265625,179.7109375,0.2890625,21.3984375,0.1689453125,104.1953125,0.75,0.133,0.35,0.75
20007,Goulburn,2014-12,2.2607421875,99.7890625,192.609375,1.4453125,130.5,0.2998046875,194.296875,0.71,0.116,2.45,0.4
20008,Goulburn,2015-01,2.2587890625,105.8046875,175.3359375,1.25,109.703125,0.31640625,261.6015625,0.51,-0.034,1.35,0.55
20009,Goulburn,2015-02,2.029296875,71.34375,141.71875,0.25,19.6015625,0.17578125,259.8046875,0.42,-0.265,4.92,0.3
20010,Goulburn,2015-03,2.197265625,37.015625,136.7734375,0.2578125,23.1015625,0.0556640625,152.40625,0.47,-0.141,0.88,0.6
20011,Goulburn,2015-04,2.08984375,39.21875,71.8046875,0.7578125,85.296875,0.15625,128.0,0.7,0.067,2.03,0.85
20012,Goulburn,2015-05,2.1572265625,36.0703125,52.046875,0.3125,25.5,0.2119140625,133.8984375,0.92,0.32,0.41,0.75
20013,Goulburn,2015-06,2.076171875,30.0078125,36.3828125,0.6640625,51.3984375,0.2216796875,162.1953125,1.18,0.41,2.41,0.7
20014,Goulburn,2015-07,2.1591796875,31.8359375,39.4375,0.7265625,60.1015625,0.3203125,137.0,1.46,0.322,2.0,0.75
20015,Goulburn,2015-08,2.19921875,44.5390625,55.9140625,0.78125,60.796875,0.330078125,172.296875,1.93,0.68,1.86,0.8
20016,Goulburn,2015-09,2.1494140625,64.78125,89.265625,0.3515625,17.3984375,0.2919921875,138.296875,2.21,0.4,1.91,0.7
20017,Goulburn,2015-10,2.1796875,51.921875,139.53125,0.2734375,14.796875,0.12109375,92.9921875,2.36,0.642,-0.66,0.75
20018,Goulburn,2015-11,2.0615234375,58.5234375,163.1484375,0.5390625,41.796875,0.103515625,73.9921875,2.72,0.47,1.46,0.75
20019,Goulburn,2015-12,2.0849609375,20.09375,201.0703125,0.15625,8.0,0.0185546875,64.59375,2.66,0.341,0.72,0.65
20020,Goulburn,2016-01,2.0458984375,40.046875,170.859375,0.7265625,106.3984375,0.107421875,156.1953125,2.57,0.331,3.13,0.5
20021,Goulburn,2016-02,1.9150390625,79.4140625,173.4375,0.5,15.3984375,0.1630859375,129.796875,2.26,-0.03,1.35,0.75
20022,Goulburn,2016-03,2.0146484375,41.4375,135.4765625,0.3125,37.703125,0.0625,159.5,1.62,0.091,4.36,0.6
20023,Goulburn,2016-04,1.9111328125,15.9375,89.546875,0.125,15.6015625,0.021484375,68.703125,0.91,0.222,1.06,0.75
20024,Goulburn,2016-05,1.939453125,21.5703125,57.15625,0.4140625,46.8984375,0.119140625,100.203125,0.3,-0.034,-0.92,0.75
20025,Goulburn,2016-06,1.9306640625,22.0078125,34.828125,1.9609375,146.5,0.4736328125,209.0,-0.03,-0.329,3.66,0.2
20026,Goulburn,2016-07,2.259765625,27.2734375,41.1171875,0.734375,71.5,0.607421875,264.8984375,-0.48,-0.661,0.81,0.1
20027,Goulburn,2016-08,2.572265625,40.4765625,57.6796875,0.6640625,48.1015625,0.5751953125,266.1015625,-0.58,-0.332,-1.28,0.15
20028,Goulburn,2016-09,2.796875,55.25,75.4765625,5.2734375,113.3984375,0.6630859375,233.0,-0.58,-0.331,2.46,0.1
20029,Goulburn,2016-10,3.2490234375,84.15625,127.8203125,2.3828125,56.203125,0.5947265625,217.703125,-0.74,-0.212,-0.89,0.0
20030,Goulburn,2016-11,3.203125,88.140625,177.484375,0.46875,31.5,0.369140625,201.1015625,-0.76,-0.259,-3.12,0.0
20031,Goulburn,2016-12,3.1611328125,69.3671875,188.390625,0.6484375,69.6015625,0.2919921875,157.3046875,-0.5,-0.241,-1.52,0.05
20032,Goulburn,2017-01,3.0078125,70.2421875,198.1796875,0.3671875,16.3984375,0.2470703125,117.5,-0.43,-0.02,-1.12,0.3
20033,Goulburn,2017-02,2.5986328125,56.4609375,153.3671875,0.4453125,43.1015625,0.22265625,129.1015625,-0.08,0.181,-1.09,0.25
20034,Goulburn,2017-03,2.796875,53.28125,108.375,0.734375,87.5,0.240234375,147.0,0.03,0.457,-1.56,0.4
20035,Goulburn,2017-04,2.669921875,56.078125,78.1875,0.4453125,34.6015625,0.2744140625,165.203125,0.22,0.574,1.65,0.4
20036,Goulburn,2017-05,2.705078125,36.2890625,54.3359375,0.40625,27.296875,0.205078125,149.3984375,0.37,0.616,1.82,0.25
20037,Goulburn,2017-06,2.5615234375,23.921875,37.4296875,0.203125,8.5,0.17578125,70.3984375,0.34,0.537,1.98,0.55
20038,Goulburn,2017-07,2.5859375,16.703125,44.828125,0.2734375,19.296875,0.1396484375,55.09375,0.25,0.617,0.16,0.8
20039,Goulburn,2017-08,2.5380859375,34.28125,62.3203125,0.8359375,56.796875,0.2578125,84.59375,-0.16,0.461,0.31,0.3
20040,Goulburn,2017-09,2.4140625,46.625,101.0390625,0.421875,27.8984375,0.1953125,103.9921875,-0.43,0.14,0.42,0.0
20041,Goulburn,2017-10,2.427734375,59.765625,141.203125,0.9375,66.0,0.1767578125,150.6953125,-0.56,0.175,-0.64,0.05
20042,Goulburn,2017-11,2.306640625,87.5703125,155.7109375,1.0234375,68.296875,0.2421875,162.1953125,-0.97,0.412,3.18,0.05
20043,Goulburn,2017-12,2.361328125,97.890625,179.25,1.1953125,82.5,0.234375,216.796875,-0.98,0.179,1.44,0.0
20044,Goulburn,2018-01,2.3154296875,64.796875,193.4375,0.71875,56.203125,0.091796875,207.0,-0.98,-0.135,2.72,0.0
20045,Goulburn,2018-02,2.052734375,42.546875,153.03125,1.421875,95.8984375,0.0986328125,234.6015625,-0.78,0.295,1.02,0.05
20046,Goulburn,2018-03,2.2734375,73.484375,131.9609375,0.765625,5.8984375,0.19921875,158.0,-0.8,-0.02,-0.03,0.2
20047,Goulburn,2018-04,2.1640625,30.640625,95.9140625,0.21875,16.5,0.0419921875,118.296875,-0.51,-0.008,-1.66,0.4
20048,Goulburn,2018-05,2.1875,19.7109375,59.0859375,0.265625,21.3984375,0.037109375,43.796875,-0.2,0.202,0.01,0.25
20049,Goulburn,2018-06,2.0732421875,17.984375,38.2421875,0.3359375,25.796875,0.0595703125,63.6953125,0.04,0.269,-1.57,0.65
20050,Goulburn,2018-07,2.0986328125,20.7265625,47.03125,0.1953125,8.6015625,0.044921875,55.796875,0.12,0.15,0.55,0.7
20051,Goulburn,2018-08,2.0546875,26.7421875,62.515625,0.453125,36.3984375,0.0712890625,70.796875,0.09,0.234,-0.78,0.85
20052,Goulburn,2018-09,1.94921875,35.1953125,96.4765625,0.328125,21.796875,0.0673828125,66.796875,0.47,0.71,1.83,0.6
20053,Goulburn,2018-10,1.974609375,38.5390625,130.75,0.4765625,37.8984375,0.0576171875,96.09375,0.9,0.844,2.76,0.55
20054,Goulburn,2018-11,1.8740234375,38.5390625,150.8515625,0.6328125,76.6015625,0.0712890625,136.296875,0.9,0.623,2.84,0.35
20055,Goulburn,2018-12,1.921875,89.734375,189.953125,1.03125,68.1015625,0.1904296875,182.6015625,0.89,0.379,1.44,0.65
20056,Goulburn,2019-01,1.9072265625,76.703125,208.2578125,0.578125,67.0,0.109375,211.703125,0.65,0.452,2.79,0.3
20057,Goulburn,2019-02,1.69921875,55.1484375,152.4140625,0.3984375,44.1015625,0.115234375,179.203125,0.71,0.496,-1.87,0.7
20058,Goulburn,2019-03,1.853515625,38.25,118.9609375,0.78125,100.0,0.1083984375,211.1015625,0.81,0.325,1.47,0.35
20059,Goulburn,2019-04,1.7900390625,54.671875,87.3359375,0.390625,2.796875,0.189453125,146.8984375,0.62,0.333,0.86,0.75
20060,Goulburn,2019-05,1.8203125,23.28125,55.8203125,0.1875,24.5,0.0849609375,127.296875,0.55,0.619,-0.11,0.6
20061,Goulburn,2019-06,1.7373046875,23.4765625,39.1015625,0.5703125,58.296875,0.2041015625,85.59375,0.45,0.719,2.21,0.55
20062,Goulburn,2019-07,1.7841796875,27.703125,43.15625,0.2109375,17.0,0.2109375,99.796875,0.35,0.693,-2.2,0.85
20063,Goulburn,2019-08,1.76171875,35.6015625,62.03125,0.265625,26.3984375,0.1640625,101.6953125,0.04,0.548,-2.04,0.8
20064,Goulburn,2019-09,1.6748046875,38.21875,97.7578125,0.40625,40.703125,0.1552734375,84.1015625,0.03,0.999,0.81,0.45
20065,Goulburn,2019-10,1.69921875,45.9296875,145.453125,0.1875,15.703125,0.109375,82.8046875,0.48,1.123,-1.97,0.65
20066,Goulburn,2019-11,1.611328125,31.234375,184.140625,0.171875,15.796875,0.0458984375,72.203125,0.52,0.958,-4.42,0.6
20067,Goulburn,2019-12,1.6328125,11.953125,214.5546875,0.0625,1.296875,0.0087890625,32.796875,0.52,0.312,-1.78,0.85
20068,Goulburn,2020-01,1.6015625,14.03125,199.828125,0.1015625,20.296875,0.02734375,37.390625,0.6,0.238,0.57,0.75
20069,Goulburn,2020-02,1.525390625,48.859375,143.890625,4.1015625,158.703125,0.3623046875,180.296875,0.37,0.134,-0.36,0.95
20070,Goulburn,2020-03,1.775390625,68.453125,113.1484375,0.2890625,58.5,0.4248046875,237.5,0.48,0.119,2.05,0.5
20071,Goulburn,2020-04,1.7900390625,48.578125,74.5390625,0.359375,80.5,0.4169921875,297.703125,0.36,0.064,-1.72,0.75
20072,Goulburn,2020-05,1.9189453125,35.6875,50.7578125,0.34375,47.203125,0.4306640625,186.203125,-0.27,0.378,1.03,0.2
20073,Goulburn,2020-06,1.9208984375,26.4609375,35.8046875,0.171875,20.3984375,0.3798828125,148.1015625,-0.34,0.568,1.18,0.05
