Year,Month,Year_Month,Location,Longitude,Latitude,P_acc_3M,,,,,,,
2020,2,2020-02,Cobargo,149.9,-36.3667,269,,,,,,,
2020,3,2020-03,Cobargo,149.9,-36.3667,332,,,,,,,
2020,4,2020-04,Cobargo,149.9,-36.3667,355.6015625,,,,,,,
2020,5,2020-05,Cobargo,149.9,-36.3667,135.296875,,,,,,,
2020,6,2020-06,Cobargo,149.9,-36.3667,75.1953125,,,,,,,
2020,7,2020-07,Cobargo,149.9,-36.3667,281.796875,,,,,,,
2020,8,2020-08,Cobargo,149.9,-36.3667,443.3984375,,,,,,,
2020,9,2020-09,Cobargo,149.9,-36.3667,443.8984375,,,,,,,
2020,10,2020-10,Cobargo,149.9,-36.3667,367.5,,,,,,,
2020,11,2020-11,Cobargo,149.9,-36.3667,283,,,,,,,
2020,12,2020-12,Cobargo,149.9,-36.3667,383.3984375,,,,,,,
2021,1,2021-01,Cobargo,149.9,-36.3667,299.09375,,,,,,,
2021,2,2021-02,Cobargo,149.9,-36.3667,286.6953125,,,,,,,
2021,3,2021-03,Cobargo,149.9,-36.3667,529.5,,,,,,,
2021,4,2021-04,Cobargo,149.9,-36.3667,436.703125,,,,,,,
2021,5,2021-05,Cobargo,149.9,-36.3667,594.3046875,,,,,,,
2021,6,2021-06,Cobargo,149.9,-36.3667,315.40625,,,,,,,
2021,7,2021-07,Cobargo,149.9,-36.3667,321.90625,,,,,,,
2021,8,2021-08,Cobargo,149.9,-36.3667,155.1015625,,,,,,,
2021,9,2021-09,Cobargo,149.9,-36.3667,141.796875,,,,,,,
2021,10,2021-10,Cobargo,149.9,-36.3667,278.3984375,,,,,,,
2021,11,2021-11,Cobargo,149.9,-36.3667,386.3984375,,,,,,,
2021,12,2021-12,Cobargo,149.9,-36.3667,494.703125,,,,,,,
2000,1,2000-01,Bega,149.8429,-36.6742,78.609375,,,,,,,
2000,2,2000-02,Bega,149.8429,-36.6742,99.3046875,,,,,,,
2000,3,2000-03,Bega,149.8429,-36.6742,304.703125,,,,,,,
2000,4,2000-04,Bega,149.8429,-36.6742,306.5,,,,,,,
2000,5,2000-05,Bega,149.8429,-36.6742,287.203125,,,,,,,
2000,6,2000-06,Bega,149.8429,-36.6742,85,,,,,,,
2000,7,2000-07,Bega,149.8429,-36.6742,70.1015625,,,,,,,
2000,8,2000-08,Bega,149.8429,-36.6742,75.1015625,,,,,,,
2000,9,2000-09,Bega,149.8429,-36.6742,142.203125,,,,,,,
2000,10,2000-10,Bega,149.8429,-36.6742,164.703125,,,,,,,
2000,11,2000-11,Bega,149.8429,-36.6742,267.5,,,,,,,
2000,12,2000-12,Bega,149.8429,-36.6742,181.6015625,,,,,,,
2001,1,2001-01,Bega,149.8429,-36.6742,189,,,,,,,
2001,2,2001-02,Bega,149.8429,-36.6742,187.8046875,,,,,,,
2001,3,2001-03,Bega,149.8429,-36.6742,234.3046875,,,,,,,
2001,4,2001-04,Bega,149.8429,-36.6742,280.90625,,,,,,,
2001,5,2001-05,Bega,149.8429,-36.6742,166.703125,,,,,,,
2001,6,2001-06,Bega,149.8429,-36.6742,122.203125,,,,,,,
2001,7,2001-07,Bega,149.8429,-36.6742,259.8984375,,,,,,,
2001,8,2001-08,Bega,149.8429,-36.6742,295.6015625,,,,,,,
2001,9,2001-09,Bega,149.8429,-36.6742,337.703125,,,,,,,
2001,10,2001-10,Bega,149.8429,-36.6742,153.609375,,,,,,,
2001,11,2001-11,Bega,149.8429,-36.6742,181.5078125,,,,,,,
2001,12,2001-12,Bega,149.8429,-36.6742,168.1015625,,,,,,,
2002,1,2002-01,Bega,149.8429,-36.6742,192,,,,,,,
2002,2,2002-02,Bega,149.8429,-36.6742,298.1015625,,,,,,,
2002,3,2002-03,Bega,149.8429,-36.6742,291.5078125,,,,,,,
2002,4,2002-04,Bega,149.8429,-36.6742,330.90625,,,,,,,
2002,5,2002-05,Bega,149.8429,-36.6742,161.3046875,,,,,,,
2002,6,2002-06,Bega,149.8429,-36.6742,136.8046875,,,,,,,
2002,7,2002-07,Bega,149.8429,-36.6742,33.5078125,,,,,,,
2002,8,2002-08,Bega,149.8429,-36.6742,20.203125,,,,,,,
2002,9,2002-09,Bega,149.8429,-36.6742,28.296875,,,,,,,
2002,10,2002-10,Bega,149.8429,-36.6742,38.796875,,,,,,,
2002,11,2002-11,Bega,149.8429,-36.6742,58.796875,,,,,,,
2002,12,2002-12,Bega,149.8429,-36.6742,44.296875,,,,,,,
2003,1,2003-01,Bega,149.8429,-36.6742,46.890625,,,,,,,
2003,2,2003-02,Bega,149.8429,-36.6742,148.4921875,,,,,,,
2003,3,2003-03,Bega,149.8429,-36.6742,267.296875,,,,,,,
2003,4,2003-04,Bega,149.8429,-36.6742,346.703125,,,,,,,
2003,5,2003-05,Bega,149.8429,-36.6742,334.3046875,,,,,,,
2003,6,2003-06,Bega,149.8429,-36.6742,222.1015625,,,,,,,
2003,7,2003-07,Bega,149.8429,-36.6742,155.796875,,,,,,,
2003,8,2003-08,Bega,149.8429,-36.6742,63.8984375,,,,,,,
2003,9,2003-09,Bega,149.8429,-36.6742,71.8984375,,,,,,,
2003,10,2003-10,Bega,149.8429,-36.6742,101.1015625,,,,,,,
2003,11,2003-11,Bega,149.8429,-36.6742,167.796875,,,,,,,
2003,12,2003-12,Bega,149.8429,-36.6742,228.296875,,,,,,,
2004,1,2004-01,Bega,149.8429,-36.6742,277.4921875,,,,,,,
2004,2,2004-02,Bega,149.8429,-36.6742,225.296875,,,,,,,
2004,3,2004-03,Bega,149.8429,-36.6742,149.1953125,,,,,,,
2004,4,2004-04,Bega,149.8429,-36.6742,104.6953125,,,,,,,
2004,5,2004-05,Bega,149.8429,-36.6742,76.796875,,,,,,,
2004,6,2004-06,Bega,149.8429,-36.6742,74.6015625,,,,,,,
2004,7,2004-07,Bega,149.8429,-36.6742,31.90625,,,,,,,
2004,8,2004-08,Bega,149.8429,-36.6742,35.5,,,,,,,
2004,9,2004-09,Bega,149.8429,-36.6742,115.1015625,,,,,,,
2004,10,2004-10,Bega,149.8429,-36.6742,201.1015625,,,,,,,
2004,11,2004-11,Bega,149.8429,-36.6742,251.40625,,,,,,,
2004,12,2004-12,Bega,149.8429,-36.6742,344.1015625,,,,,,,
2005,1,2005-01,Bega,149.8429,-36.6742,307.6015625,,,,,,,
2005,2,2005-02,Bega,149.8429,-36.6742,304.203125,,,,,,,
2005,3,2005-03,Bega,149.8429,-36.6742,190.203125,,,,,,,
2005,4,2005-04,Bega,149.8429,-36.6742,138,,,,,,,
2005,5,2005-05,Bega,149.8429,-36.6742,93.8984375,,,,,,,
2005,6,2005-06,Bega,149.8429,-36.6742,74.703125,,,,,,,
2005,7,2005-07,Bega,149.8429,-36.6742,253.703125,,,,,,,
2005,8,2005-08,Bega,149.8429,-36.6742,245.203125,,,,,,,
2005,9,2005-09,Bega,149.8429,-36.6742,277.203125,,,,,,,
2005,10,2005-10,Bega,149.8429,-36.6742,186.6015625,,,,,,,
2005,11,2005-11,Bega,149.8429,-36.6742,272.8984375,,,,,,,
2005,12,2005-12,Bega,149.8429,-36.6742,233.296875,,,,,,,
2006,1,2006-01,Bega,149.8429,-36.6742,179.703125,,,,,,,
2006,2,2006-02,Bega,149.8429,-36.6742,101.5078125,,,,,,,
2006,3,2006-03,Bega,149.8429,-36.6742,91.0078125,,,,,,,
2006,4,2006-04,Bega,149.8429,-36.6742,53.5078125,,,,,,,
2006,5,2006-05,Bega,149.8429,-36.6742,160.703125,,,,,,,
2006,6,2006-06,Bega,149.8429,-36.6742,212.1015625,,,,,,,
2006,7,2006-07,Bega,149.8429,-36.6742,293.5,,,,,,,
2006,8,2006-08,Bega,149.8429,-36.6742,194.703125,,,,,,,
2006,9,2006-09,Bega,149.8429,-36.6742,158.8046875,,,,,,,
2006,10,2006-10,Bega,149.8429,-36.6742,69.6015625,,,,,,,
2006,11,2006-11,Bega,149.8429,-36.6742,89.203125,,,,,,,
2006,12,2006-12,Bega,149.8429,-36.6742,85.8046875,,,,,,,
2007,1,2007-01,Bega,149.8429,-36.6742,101.40625,,,,,,,
2007,2,2007-02,Bega,149.8429,-36.6742,358,,,,,,,
2007,3,2007-03,Bega,149.8429,-36.6742,391.59375,,,,,,,
2007,4,2007-04,Bega,149.8429,-36.6742,396.9921875,,,,,,,
2007,5,2007-05,Bega,149.8429,-36.6742,115.09375,,,,,,,
2007,6,2007-06,Bega,149.8429,-36.6742,290.296875,,,,,,,
2007,7,2007-07,Bega,149.8429,-36.6742,296,,,,,,,
2007,8,2007-08,Bega,149.8429,-36.6742,300.8984375,,,,,,,
2007,9,2007-09,Bega,149.8429,-36.6742,75.1015625,,,,,,,
2007,10,2007-10,Bega,149.8429,-36.6742,64.203125,,,,,,,
2007,11,2007-11,Bega,149.8429,-36.6742,138.0078125,,,,,,,
2007,12,2007-12,Bega,149.8429,-36.6742,179.0078125,,,,,,,
2008,1,2008-01,Bega,149.8429,-36.6742,249.1015625,,,,,,,
2008,2,2008-02,Bega,149.8429,-36.6742,334.8984375,,,,,,,
2008,3,2008-03,Bega,149.8429,-36.6742,309.796875,,,,,,,
2008,4,2008-04,Bega,149.8429,-36.6742,242.6015625,,,,,,,
2008,5,2008-05,Bega,149.8429,-36.6742,66.3046875,,,,,,,
2008,6,2008-06,Bega,149.8429,-36.6742,81.203125,,,,,,,
2008,7,2008-07,Bega,149.8429,-36.6742,70.703125,,,,,,,
2008,8,2008-08,Bega,149.8429,-36.6742,115.6015625,,,,,,,
2008,9,2008-09,Bega,149.8429,-36.6742,81.3984375,,,,,,,
2008,10,2008-10,Bega,149.8429,-36.6742,81.296875,,,,,,,
2008,11,2008-11,Bega,149.8429,-36.6742,98.8984375,,,,,,,
2008,12,2008-12,Bega,149.8429,-36.6742,122.6015625,,,,,,,
2009,1,2009-01,Bega,149.8429,-36.6742,134.1015625,,,,,,,
2009,2,2009-02,Bega,149.8429,-36.6742,93.5,,,,,,,
2009,3,2009-03,Bega,149.8429,-36.6742,75.6015625,,,,,,,
2009,4,2009-04,Bega,149.8429,-36.6742,132.3046875,,,,,,,
2009,5,2009-05,Bega,149.8429,-36.6742,125.203125,,,,,,,
2009,6,2009-06,Bega,149.8429,-36.6742,159.6015625,,,,,,,
2009,7,2009-07,Bega,149.8429,-36.6742,79.5,,,,,,,
2009,8,2009-08,Bega,149.8429,-36.6742,61.5,,,,,,,
2009,9,2009-09,Bega,149.8429,-36.6742,38.203125,,,,,,,
2009,10,2009-10,Bega,149.8429,-36.6742,117,,,,,,,
2009,11,2009-11,Bega,149.8429,-36.6742,145.8984375,,,,,,,
2009,12,2009-12,Bega,149.8429,-36.6742,143.4921875,,,,,,,
2010,1,2010-01,Bega,149.8429,-36.6742,97.4921875,,,,,,,
2010,2,2010-02,Bega,149.8429,-36.6742,587.4921875,,,,,,,
2010,3,2010-03,Bega,149.8429,-36.6742,602.4921875,,,,,,,
2010,4,2010-04,Bega,149.8429,-36.6742,570.4921875,,,,,,,
2010,5,2010-05,Bega,149.8429,-36.6742,251.9921875,,,,,,,
2010,6,2010-06,Bega,149.8429,-36.6742,219.8984375,,,,,,,
2010,7,2010-07,Bega,149.8429,-36.6742,235.6015625,,,,,,,
2010,8,2010-08,Bega,149.8429,-36.6742,41.5078125,,,,,,,
2010,9,2010-09,Bega,149.8429,-36.6742,60.90625,,,,,,,
2010,10,2010-10,Bega,149.8429,-36.6742,109.0078125,,,,,,,
2010,11,2010-11,Bega,149.8429,-36.6742,196.8046875,,,,,,,
2010,12,2010-12,Bega,149.8429,-36.6742,375.3046875,,,,,,,
2011,1,2011-01,Bega,149.8429,-36.6742,360.1015625,,,,,,,
2011,2,2011-02,Bega,149.8429,-36.6742,359,,,,,,,
2011,3,2011-03,Bega,149.8429,-36.6742,424,,,,,,,
2011,4,2011-04,Bega,149.8429,-36.6742,392.8984375,,,,,,,
2011,5,2011-05,Bega,149.8429,-36.6742,323.1015625,,,,,,,
2011,6,2011-06,Bega,149.8429,-36.6742,79.703125,,,,,,,
2011,7,2011-07,Bega,149.8429,-36.6742,129.703125,,,,,,,
2011,8,2011-08,Bega,149.8429,-36.6742,181.3046875,,,,,,,
2011,9,2011-09,Bega,149.8429,-36.6742,162.3984375,,,,,,,
2011,10,2011-10,Bega,149.8429,-36.6742,161.3984375,,,,,,,
2011,11,2011-11,Bega,149.8429,-36.6742,198.59375,,,,,,,
2011,12,2011-12,Bega,149.8429,-36.6742,225.59375,,,,,,,
2012,1,2012-01,Bega,149.8429,-36.6742,183.3984375,,,,,,,
2012,2,2012-02,Bega,149.8429,-36.6742,207,,,,,,,
2012,3,2012-03,Bega,149.8429,-36.6742,520.203125,,,,,,,
2012,4,2012-04,Bega,149.8429,-36.6742,623.6015625,,,,,,,
2012,5,2012-05,Bega,149.8429,-36.6742,506.203125,,,,,,,
2012,6,2012-06,Bega,149.8429,-36.6742,244.90625,,,,,,,
2012,7,2012-07,Bega,149.8429,-36.6742,119.1015625,,,,,,,
2012,8,2012-08,Bega,149.8429,-36.6742,112.203125,,,,,,,
2012,9,2012-09,Bega,149.8429,-36.6742,48.1015625,,,,,,,
2012,10,2012-10,Bega,149.8429,-36.6742,154.40625,,,,,,,
2012,11,2012-11,Bega,149.8429,-36.6742,191.90625,,,,,,,
2012,12,2012-12,Bega,149.8429,-36.6742,193.3046875,,,,,,,
2013,1,2013-01,Bega,149.8429,-36.6742,139.90625,,,,,,,
2013,2,2013-02,Bega,149.8429,-36.6742,183.5,,,,,,,
2013,3,2013-03,Bega,149.8429,-36.6742,175.296875,,,,,,,
2013,4,2013-04,Bega,149.8429,-36.6742,177.4921875,,,,,,,
2013,5,2013-05,Bega,149.8429,-36.6742,119.8984375,,,,,,,
2013,6,2013-06,Bega,149.8429,-36.6742,216.5,,,,,,,
2013,7,2013-07,Bega,149.8429,-36.6742,163.1015625,,,,,,,
2013,8,2013-08,Bega,149.8429,-36.6742,132.8984375,,,,,,,
2013,9,2013-09,Bega,149.8429,-36.6742,140.6015625,,,,,,,
2013,10,2013-10,Bega,149.8429,-36.6742,157.703125,,,,,,,
2013,11,2013-11,Bega,149.8429,-36.6742,310.6015625,,,,,,,
2013,12,2013-12,Bega,149.8429,-36.6742,244.796875,,,,,,,
2014,1,2014-01,Bega,149.8429,-36.6742,243.1953125,,,,,,,
2014,2,2014-02,Bega,149.8429,-36.6742,114.09375,,,,,,,
2014,3,2014-03,Bega,149.8429,-36.6742,205.1953125,,,,,,,
2014,4,2014-04,Bega,149.8429,-36.6742,292.09375,,,,,,,
2014,5,2014-05,Bega,149.8429,-36.6742,276.59375,,,,,,,
2014,6,2014-06,Bega,149.8429,-36.6742,243.296875,,,,,,,
2014,7,2014-07,Bega,149.8429,-36.6742,136.1015625,,,,,,,
2014,8,2014-08,Bega,149.8429,-36.6742,226.703125,,,,,,,
2014,9,2014-09,Bega,149.8429,-36.6742,149.6015625,,,,,,,
2014,10,2014-10,Bega,149.8429,-36.6742,247.8984375,,,,,,,
2014,11,2014-11,Bega,149.8429,-36.6742,162.6015625,,,,,,,
2014,12,2014-12,Bega,149.8429,-36.6742,396.203125,,,,,,,
2015,1,2015-01,Bega,149.8429,-36.6742,395,,,,,,,
2015,2,2015-02,Bega,149.8429,-36.6742,423.6015625,,,,,,,
2015,3,2015-03,Bega,149.8429,-36.6742,163.5,,,,,,,
2015,4,2015-04,Bega,149.8429,-36.6742,219.5,,,,,,,
2015,5,2015-05,Bega,149.8429,-36.6742,193,,,,,,,
2015,6,2015-06,Bega,149.8429,-36.6742,266.296875,,,,,,,
2015,7,2015-07,Bega,149.8429,-36.6742,169.3984375,,,,,,,
2015,8,2015-08,Bega,149.8429,-36.6742,258.59375,,,,,,,
2015,9,2015-09,Bega,149.8429,-36.6742,193.796875,,,,,,,
2015,10,2015-10,Bega,149.8429,-36.6742,168.3984375,,,,,,,
2015,11,2015-11,Bega,149.8429,-36.6742,217.296875,,,,,,,
2015,12,2015-12,Bega,149.8429,-36.6742,238.59375,,,,,,,
2016,1,2016-01,Bega,149.8429,-36.6742,519.09375,,,,,,,
2016,2,2016-02,Bega,149.8429,-36.6742,367.09375,,,,,,,
2016,3,2016-03,Bega,149.8429,-36.6742,388.1953125,,,,,,,
2016,4,2016-04,Bega,149.8429,-36.6742,96.3984375,,,,,,,
2016,5,2016-05,Bega,149.8429,-36.6742,111.6015625,,,,,,,
2016,6,2016-06,Bega,149.8429,-36.6742,409.3046875,,,,,,,
2016,7,2016-07,Bega,149.8429,-36.6742,413.8984375,,,,,,,
2016,8,2016-08,Bega,149.8429,-36.6742,392.3984375,,,,,,,
2016,9,2016-09,Bega,149.8429,-36.6742,128.6953125,,,,,,,
2016,10,2016-10,Bega,149.8429,-36.6742,122.6015625,,,,,,,
2016,11,2016-11,Bega,149.8429,-36.6742,143.203125,,,,,,,
2016,12,2016-12,Bega,149.8429,-36.6742,88.90625,,,,,,,
2017,1,2017-01,Bega,149.8429,-36.6742,81.3046875,,,,,,,
